row_index,stck_bsop_date,stck_oprc,stck_hgpr,stck_lwpr,stck_clpr,acml_vol,prdy_vrss,prdy_ctrt,prdy_vrss_sign,prdy_vrss_vol_rate,acml_prtt_rate,hts_frgn_ehrt,frgn_ntby_qty,flng_cls_code,date,open,high,low,close,volume,ret_1,logret_1,ret_5,ret_20,ma5,ma20,ma60,close_ma5_gap,close_ma20_gap,close_ma60_gap,range_pct,atr_proxy,vol_ma20,volume_ratio,rsi14,future_return,target_signal,market_state_token,label_id,pred_signal,pred_confidence,prob_sell,prob_hold,prob_buy
22,2006-09-27,9171.84562211303,9283.8681640625,9171.84562211303,9283.8681640625,15073400,168.0322265625,1.843300249308588,1.0,17.252537824277535,0.0950033368371865,,,,2006-09-27,9171.84562211303,9283.8681640625,9171.84562211303,9283.8681640625,15073400.0,0.01843300249308588,0.01826517395465288,-0.005996633428596465,0.012213623743088542,9202.6515625,9163.444091796875,8790.968994140625,0.008825347891411095,0.013141791564312388,0.05606880996286101,0.01206636500754135,0.016909192935826066,14672275.0,1.0273389777658883,58.33209310114993,-0.042232404768814735,SELL,T_FLAT|M5_NEU|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
23,2006-09-28,9269.865901010478,9409.894086826347,9241.860263847306,9353.8828125,17199900,70.0146484375,0.7541538419139071,1.0,14.107633314315285,0.1032613465710297,,,,2006-09-28,9269.865901010478,9409.894086826347,9241.860263847306,9353.8828125,17199900.0,0.007541538419139071,0.007513243188938645,0.004511208805960232,0.027692423238584674,9211.053125,9176.0466796875,8806.605550130209,0.015506336307228752,0.01938047385985575,0.06214395083945812,0.017964071856287366,0.017529943045234093,14523322.5,1.1842951225520193,60.72469462728499,-0.03892194250883452,SELL,T_UP|M5_NEU|M20_POS|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
24,2006-09-29,9367.888135059771,9409.896602033134,9255.865556464138,9297.8740234375,10884050,-56.0087890625,-0.598775825881126,-1.0,-36.72027162948622,0.0966552843314718,,,,2006-09-29,9367.888135059771,9409.896602033134,9255.865556464138,9297.8740234375,10884050.0,-0.00598775825881126,-0.00600575676640247,0.01529128851040884,0.016845677780848778,9239.06015625,9183.748388671875,8820.841796875,0.006365784635325111,0.01242691218613956,0.05408012495264347,0.016566265060241097,0.016916302499222564,14619955.0,0.7444653557415191,57.862382716123484,-0.03463913489128212,SELL,T_FLAT|M5_POS|M20_NEU|RSI_STRONG|VOL_LOW|RNG_LOW,0,,,,,
25,2006-10-02,9227.858082706767,9367.886278195489,9227.858082706767,9311.875,13336800,14.0009765625,0.1505825581977982,1.0,22.535269499864484,0.0983066559132295,,,,2006-10-02,9227.858082706767,9367.886278195489,9227.858082706767,9311.875,13336800.0,0.001505825581977982,0.0015046929635111894,0.018376870015375024,0.010638596669735101,9272.6671875,9188.64951171875,8836.478255208332,0.004228320903488791,0.013410620148705643,0.053799345289110345,0.015037593984962362,0.016521157765779552,14837477.5,0.8988589873177567,58.39038061031196,-0.03909784213705614,SELL,T_FLAT|M5_POS|M20_NEU|RSI_STRONG|VOL_NORMAL|RNG_LOW,0,,,,,
26,2006-10-04,9227.858164846162,9241.860984519675,9059.824328763983,9073.8271484375,19646300,-238.0478515625,-2.5563901100745023,-1.0,47.30894967308499,0.0702296531831736,,,,2006-10-04,9227.858164846162,9241.860984519675,9059.824328763983,9073.8271484375,19646300.0,-0.025563901100745023,-0.02589633540233649,-0.0046083309693725205,-0.015197268464125835,9264.2654296875,9181.6482421875,8847.447216796874,-0.02055622031723503,-0.011743108743219821,0.0255870338746802,0.020061728395061856,0.01706406270899603,15458970.0,1.2708673346283743,47.49380979252074,-0.0061729956275555775,HOLD,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_HIGH|RNG_LOW,1,,,,,
27,2006-10-09,9129.835955954724,9199.850035371555,8751.759927103838,8891.7880859375,28756900,-182.0390625,-2.006199363532579,-1.0,46.37310842245104,0.0487587126926758,,,,2006-10-09,9129.835955954724,9199.850035371555,8751.759927103838,8891.7880859375,28756900.0,-0.020061993635325792,-0.02026596812999948,-0.042232404768814735,-0.029051699326492764,9185.8494140625,9168.345703125,8854.215234375,-0.0320124263821292,-0.030164396734433385,0.0042434987819846,0.05039370078740167,0.019136895207987094,16503505.0,1.7424722808882114,41.16702540350911,0.02362212939849373,BUY,T_DOWN|M5_S_NEG|M20_NEG|RSI_WEAK|VOL_V_HIGH|RNG_LOW,2,,,,,
28,2006-10-10,8989.8115234375,9101.83409693828,8961.805880062304,8989.8115234375,9863750,98.0234375,1.102404112115818,1.0,-65.69953645907592,0.0603202718675728,,,,2006-10-10,8989.8115234375,9101.83409693828,8961.805880062304,8989.8115234375,9863750.0,0.011024041121158179,0.010963719301754438,-0.03892194250883452,-0.010785800336752693,9113.03515625,9163.4447265625,8862.150211588541,-0.013521689612707055,-0.018948464066322335,0.014405229972521028,0.015576323987539305,0.019487294656574387,16490360.0,0.5981524963675747,45.3859379827428,0.007788222061715588,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_NEUTRAL|VOL_V_LOW|RNG_LOW,1,,,,,
29,2006-10-11,8891.786827527789,9017.812152642357,8863.781199724552,8975.8037109375,10532750,-14.0078125,-0.1558187561939372,-1.0,6.7824103408946845,0.0586680940082766,,,,2006-10-11,8891.786827527789,9017.812152642357,8863.781199724552,8975.8037109375,10532750.0,-0.0015581875619393726,-0.001559402798719134,-0.03463913489128212,-0.009274180248439734,9048.62109375,9159.243603515624,8869.851725260416,-0.00804734578429811,-0.02002784296595339,0.011945181155096796,0.01716068642745717,0.018378097242615434,16640345.0,0.6329646410576223,44.89053391836782,0.0015606192995207824,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_WEAK|VOL_LOW|RNG_LOW,1,,,,,
30,2006-10-12,8905.792326877934,9031.817689994132,8877.786690629891,8947.80078125,17850550,-28.0029296875,-0.3119824206201937,-1.0,69.47663240844034,0.055365235662256,,,,2006-10-12,8905.792326877934,9031.817689994132,8877.786690629891,8947.80078125,17850550.0,-0.0031198242062019377,-0.003124701003550001,-0.03909784213705614,0.004717018890554758,8975.80625,9161.34404296875,8878.953580729167,-0.0031201062021586345,-0.023309163013329193,0.00775397685040935,0.01721439749608757,0.018863649444716947,16617230.0,1.074219349434292,43.85985527391683,-0.004694873085521634,HOLD,T_DOWN|M5_S_NEG|M20_NEU|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
31,2006-10-13,9031.817270598798,9073.825723020189,8989.808818177407,9017.814453125,13492650,70.013671875,0.782467933592268,1.0,-24.41325337314536,0.0636231302135936,,,,2006-10-13,9031.817270598798,9073.825723020189,8989.808818177407,9017.814453125,13492650.0,0.00782467933592268,0.007794225291499757,-0.0061729956275555775,0.0189870470432163,8964.6037109375,9169.74560546875,8892.956372070312,0.005935649126640019,-0.016568742349094112,0.014040109478870688,0.009316770186335626,0.018458239904589058,16407500.0,0.8223464878866372,47.128404225547264,-0.01863325652500769,HOLD,T_DOWN|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,1,,,,,
32,2006-10-16,9129.836688701924,9213.853590745191,9045.819786658654,9101.8310546875,16781050,84.0166015625,0.9316736555095684,1.0,24.37178760288008,0.0735326267117,,,,2006-10-16,9129.836688701924,9213.853590745191,9045.819786658654,9101.8310546875,16781050.0,0.009316736555095684,0.009273603464530211,0.02362212939849373,0.01246072077906768,9006.6123046875,9175.34658203125,8908.826220703126,0.010572093788298487,-0.008012288875029694,0.021664451545350794,0.018461538461538324,0.018380573210381005,16028540.0,1.0469481312708457,50.828095095069486,-0.038461526081580266,SELL,T_FLAT|M5_POS|M20_NEU|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,0,,,,,
33,2006-10-17,9101.834639441651,9115.83746196387,8989.81205926391,9059.826171875,9174650,-42.0048828125,-0.4614992583373389,-1.0,-45.32731861236336,0.0685782816014162,,,,2006-10-17,9101.834639441651,9115.83746196387,8989.81205926391,9059.826171875,9174650.0,-0.00461499258337339,-0.004625674539079583,0.007788222061715588,-0.012213517269165308,9020.615234375,9169.745556640624,8924.462744140625,0.004346814100947061,-0.011987179370099521,0.015167683659528697,0.0139103554868624,0.01839120803873488,14936175.0,0.6142569968549512,48.98263559421693,-0.03091256881610116,SELL,T_FLAT|M5_NEU|M20_NEU|RSI_NEUTRAL|VOL_LOW|RNG_LOW,0,,,,,
34,2006-10-18,8975.808701749902,9017.817166812694,8905.794593311915,8989.8115234375,16155300,-70.0146484375,-0.7728034413601814,-1.0,76.08628122053702,0.060320271867573,,,,2006-10-18,8975.808701749902,9017.817166812694,8905.794593311915,8989.8115234375,16155300.0,-0.007728034413601814,-0.00775805041468125,0.0015606192995207824,-0.02134120833155706,9023.416796875,9159.943701171875,8934.731477864583,-0.003724229323989414,-0.01857349600441416,0.006164711912090004,0.012461059190031161,0.018187431146489234,15144510.0,1.0667429979576757,45.985571104884436,-0.02648006363975186,SELL,T_DOWN|M5_NEU|M20_NEG|RSI_NEUTRAL|VOL_NORMAL|RNG_LOW,0,,,,,
35,2006-10-19,9031.817350567511,9073.825803360847,8849.780721796384,8905.7919921875,16716600,-84.01953125,-0.9346083733897116,-1.0,3.474401589571219,0.0504104298219501,,,,2006-10-19,9031.817350567511,9073.825803360847,8849.780721796384,8905.7919921875,16716600.0,-0.009346083733897115,-0.009390032420890648,-0.004694873085521634,-0.05497773591279653,9015.0150390625,9134.0384765625,8944.5333984375,-0.012115681050084981,-0.024988561736483783,-0.00433129426927592,0.025157232704402305,0.01866772064512497,14662697.5,1.1400767150792002,42.615798508651025,-0.01100604844700892,HOLD,T_DOWN|M5_NEU|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
36,2006-10-20,8891.791667696796,8933.800132268592,8807.774738553206,8849.783203125,23209700,-56.0087890625,-0.6289029556454162,-1.0,38.84222868286613,0.043804367582392,,,,2006-10-20,8891.791667696796,8933.800132268592,8807.774738553206,8849.783203125,23209700.0,-0.006289029556454162,-0.006308888810242053,-0.01863325652500769,-0.059523949133096776,8981.4087890625,9106.032763671876,8954.335400390624,-0.014655338491862513,-0.028140636784129813,-0.01167615379484932,0.014240506329113804,0.018823016453808714,15183400.0,1.5286233649907135,40.48597216658244,-0.018987709135706687,HOLD,T_DOWN|M5_NEG|M20_NEG|RSI_WEAK|VOL_V_HIGH|RNG_LOW,1,,,,,
37,2006-10-23,8835.7776453125,8835.7776453125,8681.746656250001,8751.7607421875,21650650,-98.0224609375,-1.1076255619785869,-1.0,-6.717234604497257,0.0322429235900005,,,,2006-10-23,8835.7776453125,8835.7776453125,8681.746656250001,8751.7607421875,21650650.0,-0.011076255619785869,-0.01113805409323021,-0.038461526081580266,-0.06296820598590569,8911.3947265625,9076.627001953126,8960.63662109375,-0.017913468011822253,-0.035791518115233845,-0.023310383819665992,0.017599999999999935,0.018797011321216757,15525115.0,1.3945564976491318,37.00069334030809,-0.025599982503520802,SELL,T_DOWN|M5_S_NEG|M20_S_NEG|RSI_WEAK|VOL_HIGH|RNG_LOW,0,,,,,
38,2006-10-24,8821.772110496411,8863.780549117822,8723.752420379784,8779.763671875,18173600,28.0029296875,0.3199690955045575,1.0,-16.059794971513554,0.0355457819360212,,,,2006-10-24,8821.772110496411,8863.780549117822,8723.752420379784,8779.763671875,18173600.0,0.0031996909550455754,0.0031945828373061147,-0.03091256881610116,-0.05714330659775824,8855.3822265625,9050.021435546874,8967.171175130208,-0.008539276199809431,-0.029862665585558723,-0.020899289150960954,0.015948963317384397,0.018752918339584135,15780772.5,1.151629300783596,38.62616269133298,-0.02551833172830187,SELL,T_DOWN|M5_S_NEG|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,0,,,,,
39,2006-10-25,8737.757925,8835.7776453125,8695.7494734375,8751.7607421875,17740950,-28.0029296875,-0.3189485586862051,-1.0,-2.380651054276528,0.0322429235900003,,,,2006-10-25,8737.757925,8835.7776453125,8695.7494734375,8751.7607421875,17740950.0,-0.003189485586862051,-0.0031945828373061147,-0.02648006363975186,-0.04434213474261661,8807.7720703125,9029.717529296875,8972.07216796875,-0.006359307175283435,-0.030782445431714267,-0.02455524450280122,0.01600000000000013,0.018821661626372548,16079410.0,1.1033333934516254,37.58190779256594,-0.016000128545561654,HOLD,T_DOWN|M5_NEG|M20_NEG|RSI_WEAK|VOL_NORMAL|RNG_LOW,1,,,,,
